ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Restock_Frequency_Index,Shipment_Frequency_Index
8460,F,Ship,4,1,128,3,medium,M,7,5675,1,0.42857142857142855,0.4
8461,D,Ship,3,1,167,2,medium,F,8,5914,0,0.375,0.5
8462,F,Ship,3,2,243,4,medium,M,5,4670,1,1.2000000000000002,0.5
8463,A,Ship,4,2,252,4,low,F,6,4983,0,0.4999999999999998,0.4
8464,B,Ship,4,1,202,2,medium,M,10,5428,1,0.30000000000000004,0.4
8465,C,Ship,4,2,241,2,medium,M,3,4636,1,1.0,0.4
8466,F,Ship,4,2,182,2,medium,F,10,5901,1,0.30000000000000004,0.4
8467,D,Ship,2,2,156,3,low,F,5,5628,1,0.12000000000000002,0.6666666666666666
8468,F,Road,4,1,266,3,low,F,6,5944,1,0.2499999999999999,0.6
8469,A,Road,4,1,228,3,low,F,9,1354,0,0.16666666666666666,0.6
8470,B,Road,4,2,210,4,low,M,3,4042,1,1.0,0.6
8471,C,Road,3,2,135,2,medium,M,7,5331,1,0.17142857142857143,0.75
8472,F,Road,4,1,248,2,medium,M,4,4789,1,0.75,0.6
8473,D,Road,3,1,227,3,medium,M,3,5644,0,1.0,0.75
8474,F,Road,3,1,257,3,medium,M,2,5106,1,1.5,0.75
8475,A,Road,4,3,199,3,low,M,2,4462,0,1.5,0.6
8476,B,Road,4,2,232,2,low,M,1,5398,0,1.5,0.6
8477,C,Road,5,2,258,6,low,F,7,4344,0,0.4285714285714284,0.5
8478,F,Road,5,1,268,3,medium,F,5,5663,0,1.2000000000000002,0.5
8479,D,Road,3,2,260,5,low,M,2,4461,0,0.75,0.75
8480,F,Road,4,1,190,2,medium,F,1,1044,1,6.0,0.6
8481,A,Road,5,1,176,3,medium,F,8,5335,1,0.15000000000000002,0.5
8482,B,Road,3,2,227,2,low,M,10,5401,0,0.15000000000000002,0.75
8483,C,Road,6,2,150,5,medium,F,8,4709,0,0.375,0.4285714285714285
8484,F,Road,3,2,160,2,high,M,4,5021,1,0.45,0.75
8485,D,Road,6,1,113,2,medium,F,4,5130,1,0.30000000000000004,0.4285714285714285
8486,F,Road,5,1,145,3,low,F,5,1793,1,0.12000000000000002,0.5
8487,A,Road,4,1,206,3,low,M,2,5970,1,0.75,0.6
8488,B,Road,3,2,207,3,low,F,5,4643,1,0.30000000000000004,0.75
8489,C,Road,3,2,133,2,medium,M,8,1319,0,0.375,0.75
8490,F,Flight,3,1,261,3,low,F,10,4224,1,0.30000000000000004,0.25
8491,D,Flight,4,2,194,2,medium,F,1,5978,0,3.0,0.2
8492,F,Flight,3,1,244,3,medium,M,6,4062,1,0.5,0.25
8493,A,Flight,4,2,150,3,low,M,5,4782,0,0.30000000000000004,0.2
8494,B,Flight,3,2,267,2,low,M,7,4486,1,0.2142857142857142,0.25
8495,C,Flight,3,2,251,2,medium,F,4,5546,0,0.75,0.25
8496,F,Flight,4,2,185,3,low,M,8,4322,1,0.375,0.2
8497,D,Flight,2,2,112,5,low,F,1,2332,0,1.5,0.3333333333333333
8498,F,Flight,3,3,264,4,medium,M,1,4877,0,6.0,0.25
8499,A,Flight,5,1,274,3,low,M,1,5017,1,1.5,0.1666666666666666
8500,B,Flight,4,2,234,3,medium,F,10,1122,1,0.30000000000000004,0.2
8501,C,Flight,3,3,157,2,medium,M,7,5560,0,0.42857142857142855,0.25
8502,F,Flight,6,2,247,6,medium,F,6,4390,0,0.5,0.1428571428571428
8503,D,Flight,5,1,179,2,high,M,8,5124,1,0.5625,0.1666666666666666
8504,F,Flight,3,1,202,2,medium,F,10,4412,1,0.6000000000000001,0.25
8505,A,Flight,4,2,148,2,medium,M,3,1431,0,1.0,0.2
8506,B,Flight,5,3,183,6,medium,F,2,3537,0,1.5,0.1666666666666666
8507,C,Flight,3,1,229,3,medium,M,9,4491,1,0.3333333333333333,0.25
8508,F,Flight,3,1,196,4,low,M,5,4440,1,0.30000000000000004,0.25
8509,D,Flight,3,2,264,3,low,F,6,5764,1,0.2499999999999999,0.25
8510,F,Flight,3,2,233,4,medium,M,1,5886,0,3.0,0.25
8511,A,Flight,3,2,166,2,low,F,7,4727,0,0.2142857142857142,0.25
8512,B,Ship,5,2,185,2,low,M,2,4086,0,1.5,0.3333333333333333
8513,C,Ship,3,1,184,3,low,F,2,4357,1,1.5,0.5
8514,F,Ship,6,1,98,6,low,M,9,4787,1,0.16666666666666666,0.2857142857142857
8515,D,Ship,3,1,177,2,high,F,7,5643,1,0.6428571428571428,0.5
8516,F,Ship,3,2,193,2,low,F,10,5776,0,0.15000000000000002,0.5
8517,A,Ship,3,1,165,2,medium,M,1,4768,0,3.0,0.5
8518,B,Ship,4,1,183,4,low,F,6,1073,1,0.2499999999999999,0.4
8519,C,Ship,4,2,161,3,low,M,2,5257,0,0.75,0.4
8520,F,Ship,2,2,238,2,low,F,4,4992,0,0.375,0.6666666666666666
8521,D,Ship,3,2,191,4,low,M,4,2154,1,0.75,0.5
8522,F,Ship,3,1,165,3,low,M,6,5043,1,0.09999999999999996,0.5
8523,A,Ship,3,3,233,2,medium,M,1,4282,0,6.0,0.5
8524,B,Ship,4,2,234,2,medium,M,4,5066,1,0.75,0.4
8525,C,Ship,4,2,252,3,medium,M,4,5540,0,0.75,0.4
8526,F,Ship,3,4,155,3,low,F,9,5539,1,0.06666666666666667,0.5
8527,D,Ship,3,2,269,8,medium,M,8,4462,0,0.375,0.5
8528,F,Ship,4,2,224,2,low,M,8,1059,0,0.1875,0.4
8529,A,Ship,5,2,230,3,medium,F,7,4661,0,0.42857142857142855,0.3333333333333333
8530,B,Ship,4,2,253,3,low,F,9,4205,0,0.16666666666666666,0.4
8531,C,Ship,5,4,181,3,low,M,4,4323,0,0.375,0.3333333333333333
8532,F,Ship,4,2,233,4,high,F,1,4316,0,4.5,0.4
8533,D,Ship,4,2,243,5,medium,F,1,1238,1,3.0,0.4
8534,F,Ship,5,1,271,2,medium,F,6,4801,1,0.5,0.3333333333333333
8535,A,Ship,4,1,134,4,low,F,5,4507,1,0.30000000000000004,0.4
8536,B,Ship,3,2,154,10,high,F,10,1585,1,0.18,0.5
8537,C,Ship,6,2,222,8,low,M,2,4914,0,0.75,0.2857142857142857
8538,F,Ship,3,1,251,10,medium,F,2,4336,1,1.5,0.5
8539,D,Ship,4,2,239,3,low,M,10,2170,0,0.15000000000000002,0.4
8540,F,Ship,5,1,211,3,low,M,9,4908,0,0.16666666666666666,0.3333333333333333
8541,A,Ship,3,1,195,10,low,M,5,1869,1,0.30000000000000004,0.5
8542,B,Ship,4,2,224,10,medium,F,9,4149,0,0.6666666666666666,0.4
8543,C,Ship,4,1,144,8,medium,F,2,4956,1,1.5,0.4
8544,F,Ship,4,2,167,4,high,M,5,3163,0,0.8999999999999999,0.4
8545,D,Ship,3,2,188,4,medium,F,8,5884,1,0.375,0.5
8546,F,Ship,2,1,245,2,medium,F,3,5850,1,1.0,0.6666666666666666
8547,A,Ship,2,3,212,2,high,F,3,4252,0,1.5,0.6666666666666666
8548,B,Ship,3,2,240,3,low,F,5,4888,1,0.30000000000000004,0.5
8549,C,Ship,5,2,226,5,medium,M,5,1323,0,0.6000000000000001,0.3333333333333333
8550,F,Ship,6,3,278,4,low,M,2,1167,1,1.5,0.2857142857142857
8551,D,Ship,4,3,232,5,medium,F,4,4276,0,1.5,0.4
8552,F,Ship,6,2,287,4,low,M,3,1824,0,1.0,0.2857142857142857
8553,A,Ship,4,1,228,5,low,F,1,5840,1,1.5,0.4
8554,B,Ship,5,2,232,5,low,M,10,1512,0,0.30000000000000004,0.3333333333333333
8555,C,Ship,6,2,308,4,low,M,8,1164,1,0.1875,0.2857142857142857
8556,F,Ship,7,1,287,4,low,M,9,1667,1,0.3333333333333333,0.25
8557,D,Ship,6,2,246,4,medium,M,3,1852,0,1.0,0.2857142857142857
8558,F,Ship,4,2,262,6,low,M,10,4583,0,0.15000000000000002,0.4
8559,A,Ship,6,3,275,4,low,M,7,1767,0,0.4285714285714284,0.2857142857142857
8560,B,Ship,5,3,236,5,medium,F,3,1699,0,1.0,0.3333333333333333
8561,C,Ship,5,1,221,6,medium,M,6,4829,1,1.0,0.3333333333333333
8562,F,Ship,5,2,271,5,low,F,5,5255,1,0.6000000000000001,0.3333333333333333
8563,D,Ship,4,1,229,5,low,M,7,1049,1,0.4285714285714284,0.4
8564,F,Ship,3,2,177,2,high,M,9,4648,0,0.5,0.5
8565,A,Ship,3,2,193,2,low,M,3,4298,1,0.5,0.5
8566,B,Ship,3,3,165,2,medium,M,1,5953,0,3.0,0.5
8567,C,Ship,4,1,183,4,low,M,3,5881,0,1.0,0.4
8568,F,Ship,4,2,161,3,low,F,8,4382,1,0.07500000000000001,0.4
8569,D,Ship,2,1,238,2,low,F,6,5357,1,0.2499999999999999,0.6666666666666666
8570,F,Ship,3,2,191,4,low,M,2,5177,1,0.75,0.5
8571,A,Ship,3,1,165,3,low,M,10,5823,0,0.15000000000000002,0.5
8572,B,Ship,3,2,233,2,medium,F,2,4193,0,3.0,0.5
8573,C,Ship,4,2,234,2,medium,F,8,5744,0,0.375,0.4
8574,F,Ship,4,1,252,3,medium,F,10,5802,1,0.6000000000000001,0.4
8575,D,Ship,3,3,155,3,low,M,1,5731,1,1.5,0.5
8576,F,Ship,3,3,269,8,medium,F,4,4290,0,0.75,0.5
8577,A,Ship,4,1,224,2,low,F,6,4454,1,0.2499999999999999,0.4
8578,B,Ship,5,2,230,3,medium,M,6,5588,0,0.5,0.3333333333333333
8579,C,Ship,4,1,253,3,low,F,1,5402,0,1.5,0.4
8580,F,Ship,5,2,181,3,low,F,3,5118,0,0.5,0.3333333333333333
8581,D,Ship,4,2,233,4,high,F,6,4728,0,1.5,0.4
8582,F,Ship,4,2,243,5,medium,M,10,4356,0,0.30000000000000004,0.4
8583,A,Ship,5,1,271,2,medium,M,6,1647,1,0.5,0.3333333333333333
8584,B,Ship,4,2,134,4,low,M,8,3144,1,0.1875,0.4
8585,C,Ship,3,1,154,10,high,F,8,2075,1,0.5625,0.5
8586,F,Ship,6,1,222,8,low,F,1,1958,1,3.0,0.2857142857142857
8587,D,Ship,3,2,251,10,medium,M,9,3416,0,0.3333333333333333,0.5
8588,F,Ship,4,1,239,3,low,M,6,5154,1,0.4999999999999998,0.4
8589,A,Ship,5,2,211,3,low,M,7,5363,1,0.2142857142857142,0.3333333333333333
8590,B,Ship,3,3,195,10,low,F,9,4256,0,0.16666666666666666,0.5
8591,C,Ship,4,2,224,10,medium,F,7,4521,1,0.42857142857142855,0.4
8592,F,Ship,4,1,144,8,medium,M,6,5478,1,0.5,0.4
8593,D,Ship,4,1,167,4,high,M,7,5264,0,0.6428571428571428,0.4
8594,F,Ship,3,2,188,4,medium,M,1,4296,1,3.0,0.5
8595,A,Ship,2,3,245,2,medium,F,10,1293,0,0.30000000000000004,0.6666666666666666
8596,B,Ship,2,2,212,2,high,F,8,4128,0,1.125,0.6666666666666666
8597,C,Ship,3,2,240,3,low,F,6,5642,0,0.4999999999999998,0.5
8598,F,Ship,5,3,226,5,medium,M,3,1409,0,2.0,0.3333333333333333
8599,D,Ship,6,2,278,4,low,F,9,1368,0,0.16666666666666666,0.2857142857142857
8600,F,Ship,4,3,232,5,medium,M,8,4068,0,0.375,0.4
8601,A,Ship,6,2,287,4,low,M,8,1465,0,0.1875,0.2857142857142857
8602,B,Ship,4,2,228,5,low,M,5,1373,1,0.30000000000000004,0.4
8603,C,Ship,5,1,232,5,low,M,1,1127,0,1.5,0.3333333333333333
8604,F,Ship,6,2,308,4,low,M,4,1202,0,0.75,0.2857142857142857
8605,D,Road,7,2,287,4,low,M,1,5118,0,1.5,0.375
8606,F,Road,6,2,246,4,medium,M,2,1581,0,1.5,0.4285714285714285
8607,A,Road,4,1,262,6,low,F,3,1830,1,0.5,0.6
8608,B,Road,6,1,275,4,low,F,6,1464,0,0.2499999999999999,0.4285714285714285
8609,C,Road,5,2,236,5,medium,M,10,1829,0,0.30000000000000004,0.5
8610,F,Road,5,2,221,6,medium,M,4,1952,1,0.75,0.5
8611,D,Road,5,2,228,5,low,F,9,1549,1,0.3333333333333333,0.5
8612,F,Road,4,1,234,5,low,F,1,1991,1,1.5,0.6
8613,A,Road,5,1,242,5,low,M,9,1767,0,0.3333333333333333,0.5
8614,B,Road,7,2,307,4,low,F,8,5664,0,0.1875,0.375
8615,C,Road,6,2,260,4,low,M,4,5645,0,0.375,0.4285714285714285
8616,F,Road,4,1,239,5,low,M,7,1380,0,0.4285714285714284,0.6
8617,D,Road,6,2,305,4,low,F,1,1384,0,1.5,0.4285714285714285
8618,F,Road,5,3,254,6,low,F,5,5777,0,0.30000000000000004,0.5
8619,A,Road,2,1,258,5,low,F,9,1548,1,0.16666666666666666,1.0
8620,B,Road,5,2,267,6,low,M,10,1027,0,0.15000000000000002,0.5
8621,C,Road,4,2,246,5,low,F,10,3997,0,0.15000000000000002,0.6
8622,F,Road,4,2,246,5,low,M,9,1472,1,0.16666666666666666,0.6
8623,D,Road,4,2,261,5,medium,M,5,1313,1,0.6000000000000001,0.6
8624,F,Road,5,2,239,5,low,F,6,4555,0,0.2499999999999999,0.5
8625,A,Road,5,1,245,5,low,M,8,4156,0,0.375,0.5
8626,B,Road,5,2,237,5,medium,F,2,1869,1,1.5,0.5
8627,C,Flight,7,2,307,4,low,M,1,1793,1,3.0,0.125
8628,F,Flight,5,3,252,5,low,F,10,1568,0,0.15000000000000002,0.1666666666666666
8629,D,Flight,5,1,225,5,low,M,7,1168,0,0.4285714285714284,0.1666666666666666
8630,F,Flight,6,2,258,4,low,F,7,1236,1,0.2142857142857142,0.1428571428571428
8631,A,Flight,7,3,254,4,medium,M,6,2188,1,0.5,0.125
8632,B,Flight,5,1,232,5,low,F,1,1835,1,1.5,0.1666666666666666
8633,C,Flight,7,1,255,4,medium,F,3,3687,0,1.0,0.125
8634,F,Flight,5,2,235,5,low,F,10,1509,0,0.15000000000000002,0.1666666666666666
8635,D,Flight,7,2,269,4,medium,M,2,1594,0,1.5,0.125
8636,F,Flight,6,2,243,4,low,M,4,5258,0,0.75,0.1428571428571428
8637,A,Flight,7,2,253,4,low,M,1,1294,1,3.0,0.125
8638,B,Flight,5,2,266,5,medium,F,2,5013,0,1.5,0.1666666666666666
8639,C,Flight,5,2,154,4,low,F,3,1066,1,0.5,0.1666666666666666
8640,F,Flight,4,2,245,5,low,M,4,4620,0,0.375,0.2
8641,D,Flight,4,2,275,5,medium,F,8,1093,1,0.375,0.2
8642,F,Flight,6,2,261,4,medium,M,10,5765,1,0.30000000000000004,0.1428571428571428
8643,A,Flight,4,2,273,5,low,M,2,3788,0,0.75,0.2
8644,B,Flight,6,1,303,5,low,M,5,1195,1,0.6000000000000001,0.1428571428571428
8645,C,Flight,5,1,255,5,low,M,3,1574,1,0.5,0.1666666666666666
8646,F,Flight,4,2,225,5,low,F,1,1476,1,1.5,0.2
8647,D,Flight,4,2,233,6,low,M,8,1176,0,0.375,0.2
8648,F,Flight,6,1,285,4,low,F,3,1327,1,0.5,0.1428571428571428
8649,A,Ship,5,2,272,4,medium,M,10,1817,1,0.30000000000000004,0.3333333333333333
8650,B,Ship,7,1,273,4,medium,M,9,1329,1,0.3333333333333333,0.25
8651,C,Ship,4,2,253,6,low,F,4,1788,1,0.375,0.4
8652,F,Ship,6,2,279,4,medium,F,4,1148,0,0.75,0.2857142857142857
8653,D,Ship,4,2,235,5,low,M,8,1021,0,0.1875,0.4
8654,F,Ship,4,3,255,5,low,F,9,1793,1,0.3333333333333333,0.4
8655,A,Ship,7,2,301,4,low,F,7,1727,0,0.4285714285714284,0.25
8656,B,Ship,7,1,245,4,medium,M,4,4885,1,0.75,0.25
8657,C,Ship,7,1,265,4,low,F,1,1601,0,1.5,0.25
8658,F,Ship,4,2,252,5,medium,M,2,1995,1,3.0,0.4
8659,D,Ship,6,2,281,4,medium,M,2,1592,0,3.0,0.2857142857142857
8660,F,Ship,6,2,269,4,medium,F,10,5748,0,0.30000000000000004,0.2857142857142857
8661,A,Ship,4,2,271,5,medium,M,4,1633,1,0.75,0.4
8662,B,Ship,5,1,239,5,medium,F,6,1365,1,0.5,0.3333333333333333
8663,C,Ship,7,3,293,4,low,F,2,4023,1,1.5,0.25
8664,F,Ship,4,2,165,5,medium,F,1,4208,1,3.0,0.4
8665,D,Ship,3,2,202,4,low,F,9,4917,0,0.3333333333333333,0.5
8666,F,Ship,4,3,201,3,low,F,2,4796,0,0.75,0.4
8667,A,Ship,5,2,161,3,low,F,5,4702,1,0.12000000000000002,0.3333333333333333
8668,B,Ship,5,1,193,3,low,F,3,5037,0,0.5,0.3333333333333333
8669,C,Ship,3,2,152,3,low,M,1,4488,1,1.5,0.5
8670,F,Ship,4,2,189,2,medium,M,3,5837,1,1.0,0.4
8671,D,Ship,3,1,159,3,low,M,10,4784,1,0.15000000000000002,0.5
8672,F,Ship,5,2,259,3,low,M,1,5725,0,3.0,0.3333333333333333
8673,A,Ship,3,2,224,3,medium,M,8,5869,0,0.375,0.5
8674,B,Ship,4,2,172,2,medium,F,3,5538,1,1.0,0.4
8675,C,Ship,4,1,148,3,medium,F,5,5216,1,0.24000000000000005,0.4
8676,F,Ship,4,3,274,3,medium,F,8,4276,0,0.375,0.4
8677,D,Ship,3,2,207,4,low,F,9,3169,0,0.16666666666666666,0.5
8678,F,Ship,4,2,159,5,medium,F,2,5654,1,0.6000000000000001,0.4
8679,A,Ship,3,2,198,3,low,M,3,4965,1,0.5,0.5
8680,B,Ship,4,3,196,2,medium,F,3,5505,0,2.0,0.4
8681,C,Ship,5,1,137,2,low,M,9,4580,1,0.16666666666666666,0.3333333333333333
8682,F,Ship,3,2,192,3,medium,M,4,4950,0,1.5,0.5
8683,D,Ship,3,2,214,3,low,F,1,5722,0,1.5,0.5
8684,F,Ship,6,2,267,4,medium,M,2,5461,1,3.0,0.2857142857142857
8685,A,Ship,3,1,205,3,medium,F,9,4565,1,0.6666666666666666,0.5
8686,B,Ship,2,3,102,4,medium,F,6,5421,0,0.5,0.6666666666666666
8687,C,Ship,3,2,150,2,medium,M,5,5383,0,0.6000000000000001,0.5
8688,F,Ship,5,2,176,3,low,M,3,5919,0,0.5,0.3333333333333333
8689,D,Ship,3,2,169,3,high,M,1,4647,0,4.5,0.5
8690,F,Ship,4,2,151,3,medium,F,5,4732,1,0.24000000000000005,0.4
8691,A,Ship,3,1,243,3,low,M,1,4623,0,3.0,0.5
8692,B,Ship,4,2,150,2,low,F,2,5301,0,0.75,0.4
8693,C,Ship,4,1,229,2,low,M,6,5852,1,0.2499999999999999,0.4
8694,F,Ship,6,2,164,4,low,M,6,5264,0,0.2499999999999999,0.2857142857142857
8695,D,Ship,3,2,220,3,low,F,9,5672,1,0.3333333333333333,0.5
8696,F,Ship,3,2,187,3,medium,M,7,4607,0,0.42857142857142855,0.5
8697,A,Ship,5,1,255,3,low,F,1,4195,1,3.0,0.3333333333333333
8698,B,Ship,5,2,252,3,medium,M,2,4162,0,1.5,0.3333333333333333
8699,C,Ship,5,2,242,4,medium,F,2,4776,0,1.5,0.3333333333333333
8700,F,Ship,3,2,162,3,low,M,7,5719,0,0.2142857142857142,0.5
8701,D,Ship,3,3,219,3,medium,M,1,1524,1,3.0,0.5
8702,F,Ship,4,2,248,3,low,M,2,5028,1,0.75,0.4
8703,A,Ship,4,1,228,3,medium,F,1,5408,1,6.0,0.4
8704,B,Ship,4,2,149,2,medium,F,2,5881,0,1.5,0.4
8705,C,Ship,3,3,206,3,medium,F,9,5751,0,0.3333333333333333,0.5
8706,F,Ship,3,1,204,3,medium,M,4,1311,1,0.75,0.5
8707,D,Ship,5,3,222,4,medium,M,2,4060,0,1.5,0.3333333333333333
8708,F,Ship,3,1,248,2,medium,M,1,4108,1,3.0,0.5
8709,A,Ship,3,2,225,3,medium,F,7,5337,1,0.42857142857142855,0.5
8710,B,Ship,3,2,244,2,high,F,9,4244,0,0.5,0.5
8711,C,Ship,2,2,184,4,medium,M,3,4719,0,2.0,0.6666666666666666
8712,F,Ship,4,1,223,3,low,M,9,5649,1,0.16666666666666666,0.4
8713,D,Ship,4,2,133,6,medium,F,9,4879,0,0.3333333333333333,0.4
8714,F,Ship,4,3,164,4,medium,M,1,5783,1,1.2000000000000002,0.4
8715,A,Ship,3,1,222,4,medium,F,9,4247,0,0.3333333333333333,0.5
8716,B,Ship,2,1,198,2,low,M,8,4323,0,0.1875,0.6666666666666666
8717,C,Ship,5,1,198,3,low,F,5,4754,1,0.30000000000000004,0.3333333333333333
8718,F,Ship,5,3,193,6,medium,F,4,5964,0,1.5,0.3333333333333333
8719,D,Ship,5,1,149,3,low,F,9,4560,1,0.06666666666666667,0.3333333333333333
8720,F,Ship,4,3,265,4,medium,F,6,4607,1,0.5,0.4
8721,A,Ship,3,1,187,2,low,F,7,4859,0,0.2142857142857142,0.5
8722,B,Ship,4,1,198,2,medium,F,9,4108,0,0.3333333333333333,0.4
8723,C,Ship,3,2,177,3,medium,F,1,4965,0,3.0,0.5
8724,F,Ship,5,2,255,4,low,F,5,5870,0,0.30000000000000004,0.3333333333333333
8725,D,Ship,3,2,141,2,medium,F,7,5231,0,0.42857142857142855,0.5
8726,F,Ship,3,1,180,2,medium,F,4,4758,1,0.30000000000000004,0.5
8727,A,Ship,3,2,254,3,high,M,4,1559,1,1.125,0.5
8728,B,Ship,2,3,211,2,medium,M,2,4611,0,3.0,0.6666666666666666
8729,C,Ship,3,2,238,2,medium,M,7,1363,0,0.42857142857142855,0.5
8730,F,Ship,4,3,239,3,medium,M,6,5771,0,0.5,0.4
8731,D,Ship,4,1,175,2,medium,M,3,4961,1,0.4,0.4
8732,F,Ship,5,2,238,2,low,M,5,5703,0,0.6000000000000001,0.3333333333333333
8733,A,Ship,6,2,268,4,medium,M,5,4126,1,0.6000000000000001,0.2857142857142857
8734,B,Ship,4,1,142,2,medium,M,10,5428,1,0.12000000000000002,0.4
8735,C,Ship,3,2,186,2,medium,M,3,5712,0,1.0,0.5
8736,F,Ship,4,1,154,3,medium,F,4,4084,1,0.30000000000000004,0.4
8737,D,Ship,4,2,229,2,low,F,9,5672,1,0.16666666666666666,0.4
8738,F,Ship,3,2,264,3,low,M,8,4575,1,0.1875,0.5
8739,A,Ship,4,2,196,3,medium,F,8,5541,0,0.375,0.4
8740,B,Ship,5,1,169,2,medium,M,4,5062,1,0.30000000000000004,0.3333333333333333
8741,C,Ship,3,3,168,3,low,M,8,5877,0,0.1875,0.5
8742,F,Road,3,2,226,2,high,F,8,5793,0,0.5625,0.75
8743,D,Road,5,2,189,2,low,F,4,5575,1,0.75,0.5
8744,F,Road,4,1,183,2,low,F,7,4572,1,0.4285714285714284,0.6
8745,A,Road,3,2,228,2,low,F,7,4061,0,0.2142857142857142,0.75
8746,B,Road,3,2,260,2,low,M,7,5553,1,0.4285714285714284,0.75
8747,C,Road,4,3,112,2,medium,F,8,4599,1,0.15000000000000002,0.6
8748,F,Road,5,2,221,3,medium,M,9,5295,0,0.3333333333333333,0.5
8749,D,Road,4,1,258,3,low,M,8,4046,1,0.1875,0.6
8750,F,Road,4,2,133,3,medium,F,5,5950,1,0.24000000000000005,0.6
8751,A,Road,3,2,139,3,low,F,4,4185,1,0.15000000000000002,0.75
8752,B,Road,5,2,251,4,medium,M,10,5931,0,0.30000000000000004,0.5
8753,C,Road,5,2,258,3,high,M,3,2779,0,1.5,0.5
8754,F,Road,4,1,229,2,medium,F,7,1844,1,0.8571428571428571,0.6
8755,D,Road,6,3,220,4,low,M,5,5465,1,0.30000000000000004,0.4285714285714285
8756,F,Road,5,2,160,3,low,F,10,4416,1,0.15000000000000002,0.5
8757,A,Road,3,2,154,3,medium,M,4,5937,0,0.75,0.75
8758,B,Road,5,2,197,5,low,F,1,5581,0,1.5,0.5
8759,C,Road,4,2,141,3,low,M,10,4289,1,0.06000000000000001,0.6
8760,F,Road,3,1,199,2,medium,F,7,5531,1,0.42857142857142855,0.75
8761,D,Road,4,2,187,6,low,F,9,5872,0,0.16666666666666666,0.6
8762,F,Road,3,2,136,3,medium,M,6,1150,0,0.5,0.75
8763,A,Road,3,3,232,5,medium,M,9,1772,0,0.3333333333333333,0.75
8764,B,Flight,3,2,257,2,low,F,9,5085,1,0.16666666666666666,0.25
8765,C,Flight,4,2,156,2,medium,M,4,5225,1,0.30000000000000004,0.2
8766,F,Flight,3,1,179,3,low,M,2,4913,0,0.75,0.25
8767,D,Flight,5,2,182,3,low,F,9,5388,0,0.3333333333333333,0.1666666666666666
8768,F,Flight,4,2,209,6,low,F,7,4852,0,0.4285714285714284,0.2
8769,A,Flight,5,2,137,3,medium,F,5,5625,0,0.6000000000000001,0.1666666666666666
8770,B,Flight,5,2,174,5,medium,M,8,4656,1,0.15000000000000002,0.1666666666666666
8771,C,Flight,3,1,251,3,medium,M,5,5608,1,1.2000000000000002,0.25
8772,F,Flight,5,2,220,2,medium,M,8,5073,0,0.375,0.1666666666666666
8773,D,Flight,3,3,196,4,low,F,9,4861,1,0.3333333333333333,0.25
8774,F,Flight,3,3,162,3,medium,F,10,4103,0,0.30000000000000004,0.25
8775,A,Flight,4,2,242,2,medium,F,8,3925,1,0.375,0.2
8776,B,Flight,4,2,226,3,medium,M,10,5305,0,0.30000000000000004,0.2
8777,C,Flight,3,2,101,3,medium,M,7,1265,1,0.42857142857142855,0.25
8778,F,Flight,5,3,226,3,medium,F,1,5451,0,6.0,0.1666666666666666
8779,D,Flight,5,2,280,6,high,M,5,4070,0,1.7999999999999998,0.1666666666666666
8780,F,Flight,4,2,257,2,high,M,3,4108,1,3.0,0.2
8781,A,Flight,5,2,185,5,low,M,5,4078,0,0.30000000000000004,0.1666666666666666
8782,B,Flight,3,2,199,3,low,F,8,5431,0,0.375,0.25
8783,C,Flight,3,1,273,3,high,M,8,3686,1,0.5625,0.25
8784,F,Flight,4,2,229,4,medium,F,6,4157,0,0.5,0.2
8785,D,Flight,3,2,199,3,medium,F,1,4006,1,3.0,0.25
8786,F,Ship,3,2,151,3,low,F,7,4072,0,0.2142857142857142,0.5
8787,A,Ship,5,1,213,2,high,F,10,4552,1,0.44999999999999996,0.3333333333333333
8788,B,Ship,3,3,151,3,medium,F,3,1372,0,1.0,0.5
8789,C,Ship,4,3,212,3,low,M,5,1569,0,0.6000000000000001,0.4
8790,F,Ship,4,3,175,3,low,F,9,4840,1,0.16666666666666666,0.4
8791,D,Ship,3,1,182,4,low,F,2,3154,1,1.5,0.5
8792,F,Ship,5,3,211,2,medium,F,2,5077,0,3.0,0.3333333333333333
8793,A,Ship,3,1,160,3,medium,F,5,5524,1,0.24000000000000005,0.5
8794,B,Ship,3,3,268,2,medium,F,10,5895,0,0.30000000000000004,0.5
8795,C,Ship,3,3,188,4,medium,M,3,4033,0,2.0,0.5
8796,F,Ship,3,2,234,3,medium,M,5,4757,1,0.6000000000000001,0.5
8797,D,Ship,5,1,151,4,low,M,5,2675,0,0.30000000000000004,0.3333333333333333
8798,F,Ship,3,3,150,2,medium,M,9,4100,0,0.3333333333333333,0.5
8799,A,Ship,3,1,268,3,low,F,6,1900,1,0.4999999999999998,0.5
8800,B,Ship,2,1,248,3,low,F,7,4142,0,0.4285714285714284,0.6666666666666666
8801,C,Ship,3,2,232,2,medium,F,8,1493,1,0.375,0.5
8802,F,Ship,5,2,164,3,medium,F,6,4302,0,0.5,0.3333333333333333
8803,D,Ship,3,3,211,3,medium,M,3,5379,1,2.0,0.5
8804,F,Ship,3,3,195,2,medium,F,9,1847,0,0.6666666666666666,0.5
8805,A,Ship,4,2,208,2,low,F,4,5831,0,0.75,0.4
